book_id,title
11433,Redemption
11436,Rejoice
11437,Where I’m Calling From: The Selected Stories
11438,What We Talk About When We Talk About Love: Stories
11446,"Will You Please Be Quiet, Please?"
11449,Cathedral
11466,This Boy's Life: A Memoir
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families
11486,The Color Purple
11507,My Name Is Asher Lev
11525,"1,000 Places to See Before You Die"
11553,Boy's Life
11557,Swan Song
11563,Danse Macabre
11564,The Girl Who Loved Tom Gordon
11566,The Green Mile
11570,Dreamcatcher
11573,The Dead Zone
11574,Different Seasons
11580,Creepshow
11588,The Shining
11590,Salem's Lot
11597,The Dark Half
11602,Hearts in Atlantis
11605,Riding the Bullet
11607,The Running Man
11623,The Journals of Sylvia Plath
11650,American Pastoral
11666,Rabbit at Rest
11686,The Stories of John Cheever
11690,İstanbul: Hatıralar ve Şehir
11691,Kar
11711,Vernon God Little
11713,The English Patient
11734,The Human Stain
11741,Housekeeping
11761,Underworld
11762,White Noise
11768,The Hotel New Hampshire
11824,The Whipping Boy
11831,Dicey's Song
11899,The Hours
11901,The Witching Hour
11908,The Adventures of Augie March
11915,Broken
11918,Bitten
11919,Haunted
11922,Stolen
11987,Le Mythe de Sisyphe
11989,La peste
11991,La Chute
12007,Use of Weapons
12009,The Algebraist
12013,Excession
12016,Look to Windward
12017,Inversions
12021,The Crow Road
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch"
12073,Philosophische Untersuchungen
12075,Logisch-Philosophische Abhandlung
12083,Long Day's Journey Into Night
12125,Homecoming
12194,Lord Jim
12204,Mountain Interval
12220,A Streetcar Named Desire
12296,The Scarlet Letter
12321,Jenseits von Gut und Böse: Vorspiel einer Philosophie der Zukunft
12349,My Year of Meats
12357,Take the Cannoli: Stories from the New World
12358,The Partly Cloudy Patriot
12374,Independence Day
12395,Voyage au bout de la nuit
12448,"Look Homeward, Angel"
12467,The Naked and the Dead
12468,The Executioner's Song
12497,No Country for Old Men
12499,Belly Laughs: The Naked Truth About Pregnancy and Childbirth
12505,Идиот
12527,Pilgrim at Tinker Creek
12535,Plan B: Further Thoughts on Faith
12540,Operating Instructions: A Journal of My Son's First Year
12542,Grace [Eventually]: Thoughts on Faith
12543,Bird by Bird: Some Instructions on Writing and Life
12555,The Bonesetter's Daughter
12557,The Kitchen God's Wife
12609,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures"
12617,Manufacturing Consent: The Political Economy of the Mass Media
12651,Du contrat social: ou Principes du droit politique
12657,The Source
12658,Hawaii
12659,Texas
12661,Chesapeake
12663,The Covenant
12691,Marley & Me: Life and Love with the World's Worst Dog
12722,The Moon Is Down
12749,Du côté de chez Swann
12781,The Satanic Verses
12786,The City of Falling Angels
12839,A Separate Reality
12857, Игрок 
12873,Rebecca
12898,Death of a Salesman
12914,Æneis
12923,
12930,Messenger 
12936,Gathering Blue
12938,The Tragedie of King Lear
12948,The Turn of the Screw
12957,Much Ado About Nothing
12967,Winter's Tale
12985,The Tempest
12996,"The Tragedy of Othello, The Moor of Venice"
13006,The Tragedy of Julius Caesar
13020,The History of Henry the Fourth
13023,
13060,Nature Girl
13061,Stormy Weather
13062,Skin Tight
13063,
13064,Tourist Season
13065,Native Tongue
13066,Sick Puppy
13067,Flush
13068,Double Whammy
13074,Strip Tease
13079,Skinny Dip
13083,Hoot
13103,The Celestine Prophecy
13105,The Tenth Insight 
13128,Cross
13130,Judge & Jury
13131,The 6th Target
13132,3rd Degree
13133,The Quickie
13134,You've Been Warned
13136,2nd Chance
13137,1st To Die
13139,School's Out Forever
13140,Jack & Jill
13143,Pop Goes the Weasel
13145,Along Came a Spider
13147,Honeymoon
13148,Kiss the Girls
13151,London Bridges
13152,The Angel Experiment
13153,Hide and Seek
13157,The Jester
13162,When the Wind Blows
13168,Runaway Ralph
13214,I Know Why the Caged Bird Sings
13235,Complete Works of Lewis Carroll
13258,Notes on a Scandal
13270,Περὶ ποιητικῆς
13350,Eragon & Eldest
13360,Battlefield of the Mind: Winning the Battle in Your Mind
13374,A Complicated Kindness
13376,
13440,Skeleton Crew
13451,Storm of the Century: An Original Screenplay
13496,A Game of Thrones
13497,A Feast for Crows
13501,The Hedge Knight
13521,Son of a Witch
13529,March
13570,ツバサ-RESERVoir CHRoNiCLE- 1
13614,デスノート #8
13615,デスノート #1
13616,デスノート #4
13617,デスノート #5
13618,デスノート #3
13619,デスノート #2
13620,デスノート #6
13621,デスノート #7
13642,A Wizard of Earthsea
13651,The Dispossessed
13658,The Other Wind
13659,Tales from Earthsea
13661,Tehanu
13662,The Tombs of Atuan
13667,The Farthest Shore
13747,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen"
13809,Exile's Return
13810,Magician: Master
13811,Talon of the Silver Hawk
13812,Magician
13813,A Darkness at Sethanon 
13815,Servant of the Empire
13817,Shards of a Broken Crown
13821,Lord of Light
13829,Terrier
13830,The Woman Who Rides Like a Man
13831,Alanna: The First Adventure
13833,Emperor Mage
13834,The Realms of the Gods
13835,In the Hand of the Goddess
13836,Wild Magic
13837,Lioness Rampant
13839,The Botany of Desire: A Plant's-Eye View of the World
13872,Geek Love
13878,Prince of the Blood
13881,Rage of a Demon King
13888,Knife of Dreams
13890,A Crown of Swords
13891,
13895,The Fires of Heaven
13912,A Beautiful Mind
13925,Child of the Prophecy 
13927,Son of the Shadows
13928,Daughter of the Forest
13929,Wildwood Dancing
13986,Arrows of the Queen
14014,Arrow's Fall
14028,雪国 
14050,The Time Traveler's Wife
14064,I Am Legend 
14069,Throne of Jade
14082,Malgudi Days
14096,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
14118,Beauty and the Beast
14142,The Art of Loving
14185,The Three Stigmata of Palmer Eldritch
14201,Jonathan Strange & Mr Norrell
14241,The Liars' Club: A Memoir
14249,Prodigal Summer
14250,Pigs in Heaven
14280,Runaway
14295,Pastoralia
14316,Black Swan Green
14318,Chronicles: Volume One
14358,A Ring of Endless Light
14362,"Bless Me, Ultima"
14376,Einstein's Dreams
14383,No Rest for the Wicked
14384,A Hunger Like No Other
14403,The Story of Ruby Bridges
14404,The Monkey's Raincoat
14460,Kitty Goes to Washington
14461,Kitty and the Midnight Hour
14469,Selected Stories of O. Henry 
14480,Calling Doctor Amelia Bedelia
14481,"Come Back, Amelia Bedelia"
14497,Neverwhere
14498,Neverwhere Graphic Novel
14554,If Tomorrow Comes
14570,Eight Cousins
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life
14595,Please Kill Me: The Uncensored Oral History of Punk
14662,Le Rouge et le Noir
14680,La Chartreuse de Parme
14706,Faust. Eine Tragödie
14743,The God Delusion
14748,Good in Bed
14755,The Guy Not Taken: Stories
14756,Goodnight Nobody
14758,In Her Shoes
14785,Chosen Prey
14817,A Scanner Darkly 
14836,Midnight's Children
14839,Last Man Standing
14864,Plain Truth
14865,Vanishing Acts
14866,Nineteen Minutes
14891,A Tree Grows In Brooklyn 
14905,
14935,Sense and Sensibility
14940,Who's Afraid of Virginia Woolf?
14942,Mrs Dalloway
14963,A Wedding in December
14964,Body Surfing
14965,Light on Snow
14975,Labyrinth
14990,Spook: Science Tackles the Afterlife
14995,Odd Thomas
14996,Brother Odd
15014,Crucial Conversations: Tools for Talking When Stakes are High
15015,"Conversations with God, An Uncommon Dialogue: Living in the World with Honesty, Courage, and Love, Book 1"
15018,"Conversations with God, an uncommon dialogue, book 3"
15019,Conversations With God. An Uncommon Dialogue. Book 2
15047,The Passion
15050,Sexing the Cherry
15054,Written on the Body
15055,Oranges Are Not the Only Fruit
15096,Five Quarters of the Orange
15101,Blackberry Wine
15154,The Collectors
15157,Saving Faith
15158,The Camel Club
15159,Absolute Power
15161,The Ladies of Grace Adieu and Other Stories
15171,"A Girl Named Zippy: Growing up Small in Mooreland, Indiana "
15195,The Complete Maus
15196,Maus: A Survivor's Tale : My Father Bleeds History
15197,Maus II : And Here My Troubles Began 
15241,The Two Towers
15309,The Laughing Corpse
15398,The Last Days of Dogtown
15433,Night Mare
15447,The Source of Magic
15547,Magic Kingdom for Sale—Sold!
15549,Armageddon's Children
15557,"High Druid of Shannara, vol. 1: Jarka Ruus"
15559,Morgawr 
15560,Ilse Witch 
15561,Wizard at Large 
15566,The Elf Queen of Shannara 
15567,The Wishsong of Shannara 
15568,The Druid of Shannara
15575,The Sword of Shannara
15595,The Midwife's Apprentice
15613,"Billy Budd, Sailor"
15622,Native Son 
15638,Cyrano de Bergerac
15645,Inferno
15654,The Stranger Beside Me
15655,The Kindness of Strangers
15673,Wayside School Gets a Little Stranger
15676,Strangers
15677,Strangers on a Train
15719,Marvel 1602
15746,One Door Away from Heaven
15752,By the Light of the Moon
15760,Dark Rivers of the Heart
15764,The Amateur Marriage
15769,The Bourne Supremacy
15779,
15836,Fugitive Pieces
15852,Über die spezielle und die allgemeine Relativitätstheorie
15858,Mirror Mirror
15860,State of Fear
15881,Harry Potter and the Chamber of Secrets
15888,An Instance of the Fingerpost
15904,The Sunday Philosophy Club 
15924,At First Sight
15925,The Guardian
15926,Nights in Rodanthe
15931,The Notebook
15957,The Patron Saint of Liars
15997,Paradise Lost
16006,Paradise
16012,Paradise Kiss 1
16055,
16059,The Dive From Clausen's Pier
16076,The Awakening and Selected Short Stories
16130,Alexander Hamilton
16176,The Red Queen: Sex and the Evolution of Human Nature
16178,Dairy Queen
16180,The Boleyn Inheritance
16181,The Constant Princess
16183,The Virgin's Lover
16188,Wideacre
16200,Ella Minnow Pea: A Novel in Letters
16204,Daisy Miller
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus
16235,Sister of My Heart
16243,Case Histories
16249,Angry Housewives Eating Bon Bons
16255,Tales of the City
16256,More Tales of the City
16286,The Magus
16297,Cards on the Table
16298,A Murder is Announced
16299,Ten Little Niggers
16300,Sleeping Murder
16304,Murder in the Calais Coach
16305,Evil Under the Sun
16307,Hallowe'en Party
16312,"One, Two, Buckle My Shoe"
16315,Crooked House
16316,The Big Four
16319,The Body in the Library
16322,The ABC Murders
16326,Death in the Clouds
16328,The Murder of Roger Ackroyd
16331,Murder at the Vicarage
16333,At Bertram's Hotel
16335,The Mystery of the Blue Train
16341,The Moving Finger
16342,Cat Among the Pigeons
16343,The Mysterious Affair at Styles
16349,Hercule Poirot's Christmas
16360,Murder in Mesopotamia
16363,Appointment with Death
16372,The Mirror Crack'd from Side to Side
16387,"Carry On, Jeeves"
16396,The Inimitable Jeeves 
16424,Peril at End House
16429,The Husband
16431,
16433,Forever Odd
16434,The Taking
16435,Life Expectancy
16527,Hija de la fortuna
16532,De amor y de sombra
16619,De la démocratie en Amérique
16631,Der Steppenwolf: Erzählung
16634,Das Glasperlenspiel
16640,Die Leiden des jungen Werthers
16685,The Cat Who Walks through Walls
16690,The Moon is a Harsh Mistress
16696,The Final Solution: A Story of Detection
16697,The Mysteries of Pittsburgh
16703,The Yiddish Policemen's Union
16707,Wonder Boys
16729,Beach Music
16735,The Prince of Tides
16788,Fragile Things: Short Fictions and Wonders
16790,Smoke and Mirrors: Short Fiction and Illusions
16791,Death: the High Cost of Living
16793,Stardust
16842,A Single Man
16884,The Making of the Atomic Bomb
16900,Civil Disobedience and Reading
16902,Walden; or Life in the Woods
16948,Children of God
16951,When the Lion Feeds
16981,Invisible Man
16982,Marvels
16992,Kingdom Come
17020,13 Little Blue Envelopes
17061,Coraline
17125,Один день Ивана Денисовича
17136,The Time Machine and The Invisible Man
17143,Go Tell It on the Mountain
17150,My Ántonia
17157,Marie Antoinette: The Journey
17162,The Chocolate War
17174,A Yellow Raft in Blue Water: A Novel
17184,The Invisible Man
17204,The Friday Night Knitting Club
17206,Lady Friday
17208,Friday
17214,Starship Troopers
17231,Darkly Dreaming Dexter
17245,Dracula
17250,The Crucible
17267,The Great Divorce
17303,Piercing the Darkness
17309,This Present Darkness
17324,The Visitation
17343,Till We Have Faces
17349,The Demon-Haunted World: Science as a Candle in the Dark
17461,Misty of Chincoteague
17478,Five Go to Smuggler's Top
17487,Five Go Adventuring Again
17488,Five on a Treasure Island 
17490,The Faraway Tree Stories
17491,The Enchanted Wood
17529,Rebecca of Sunnybrook Farm
17533,Rose in Bloom
17567,A Girl of the Limberlost
17645,The Penelopiad
17650,The Robber Bride
17660,The Tommyknockers
17683,Dead Beat
17688,
17689,Franz Kafka's The Castle
17690,Der Prozeß
17716,En attendant Godot
17717,Labyrinths
17728,The House of Mirth
17768,Post Captain
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex
17781,Heart of the Sea
17799," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]"
17800,"ダンス・ダンス・ダンス [Dansu, dansu, dansu]"
17801,アンダーグラウンド [Andāguraundo]
17803,アフターダーク [Afutā dāku]
17810,イン ザ・ミソスープ
17841,Il pendolo di Foucault
17863,Accelerando
17876,Записки из подполья
17877,Записки из Мёртвого дома
17961,Cuentos completos
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution
17994,"The Code Book. How to Make It, Break It, Hack It, Crack It"
18005,How I Became a Pirate
18035,"Right Ho, Jeeves"
18116,His Dark Materials
18122,The Amber Spyglass
18130,A Wind in the Door
18131,A Wrinkle in Time
18135,An Excellent conceited Tragedie of Romeo and Juliet
18254,Oliver Twist
18266,La vie de Gargantua et de Pantagruel
18288,Kritik der reinen Vernunft
18304,Der Antichrist
18342,It
18373,Flowers for Algernon
18386,Смерть Ивана Ильича
18392,The Lost Years of Merlin
18402,The Dante Club
18405,Gone with the Wind
18414,"Libellus vere aureus, nec minus salutaris quam festivus, de optimo rei publicae statu deque nova insula Utopia"
18419,The Kissing Hand
18420,Hands of Light: A Guide to Healing Through the Human Energy Field
18422,Gifted Hands: The Ben Carson Story
18423,The Left Hand of Darkness
18431,The Rule of Four
18452,
18490,"Frankenstein; or, The Modern Prometheus"
18512,The Return of the King
18521,A Room of One's Own
18525,The Tragical History of the Life and Death of Doctor Faustus
18545,Rosencrantz and Guildenstern are Dead
18553,The Cay
18580,Summer of My German Soldier
18600,Touching the Void: The True Story of One Man's Miraculous Survival
18630,The Player of Games
18646,Galileo's Daughter
18723,Brick Lane
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II
18749,Half of a Yellow Sun
18750,Beauty's Punishment
18765,"I, Claudius"
18825,Money
18839,Orlando: A Biography
18864,The Rum Diary
18878,The Belgariad: Part One - Pawn of Prophecy / Queen of Sorcery / Magician's Gambit
18884,Polgara the Sorceress
18889,Lady of Avalon
18892,The Forest House
